ontologyTermIRI	Atccode
http://nl.dbpedia.org/resource/Fumagilline	P01AX10
http://www.UMCG.nl/77321d029ccf2a582fc5adec2f55bfa1	P01AX10
http://www.UMCG.nl/760afe7fdcb0ec54cc54a434f70b1218	P01AX11
http://www.UMCG.nl/b5c585cd0d9fb886a6027307b7d2fe53	P01AX52
http://www.UMCG.nl/473ba72d24e2726f5fa1168e5c13c3bf	P01B
http://www.UMCG.nl/30387df0143e292eabea8167ad2bb79a	P01BA
http://nl.dbpedia.org/resource/Chloroquine	P01BA01
http://www.UMCG.nl/2bc118378ea8771bb812fcf2dcc40833	P01BA01
http://www.UMCG.nl/2d782b71226832ded7bcc8f32c90cc6c	P01BA01
http://www.UMCG.nl/34521fe106fb56be09981e16c4dd6d03	P01BA01
http://www.UMCG.nl/72f020bac62e78b1b2c51bb2506925f7	P01BA01
http://www.UMCG.nl/77eed1c287c2ad4b91821ac2e31a6ac4	P01BA01
http://www.UMCG.nl/86d8bfa0b50cc58d50bcb45aa0a4ca57	P01BA01
http://www.UMCG.nl/a9ca8aca15cef2774b36268abb6df211	P01BA01
http://www.UMCG.nl/b39f617f408b46b5eac3e92da0dd4281	P01BA01
http://www.UMCG.nl/baee898dbb60b1fec5810d87c6bbfbb2	P01BA01
http://www.UMCG.nl/d3b2d5344dad4c93ea6259603875bf66	P01BA01
http://www.UMCG.nl/d60865380752875b1e12a59985c4f52a	P01BA01
http://www.UMCG.nl/e514527d1e0035e9e67e0bdcab0c3471	P01BA01
http://www.UMCG.nl/8c98fd84246b51a17cfcd9cacc15a156	P01BA02
http://www.UMCG.nl/abb7df03effb363ec41444aca7f6330e	P01BA02
http://www.UMCG.nl/b70dfe726789349ca929f92480a42f0d	P01BA02
http://www.UMCG.nl/e67c414f0be34e0cc2d84795b948cefd	P01BA02
http://www.UMCG.nl/ff81022dbfbc7bf570ba1b715ea313df	P01BA02
http://www.UMCG.nl/1d61da2f4f8b9599911c61c4c72a7787	P01BA03
http://www.UMCG.nl/587f84c13b879ae4063edcaae99934b0	P01BA03
http://www.UMCG.nl/93a7702ba81404effbf7f09b9d33b3c6	P01BA03
http://www.UMCG.nl/9669f4a5fd460d54317e00c742a3518e	P01BA03
http://www.UMCG.nl/9ff0967d456674d2c9723301417510d4	P01BA03
http://www.UMCG.nl/d16a0fd28b7ab0bee192c1570ac70d03	P01BA03
http://www.UMCG.nl/d75e39ada4539c799575949a1cd1989d	P01BA03
http://www.UMCG.nl/d8c37927915235b6cd2c5099ef6227fc	P01BA03
http://www.UMCG.nl/dec18da81b39d4a0103f008b0a9ec30d	P01BA03
http://www.UMCG.nl/d37d87b705d68447b4a2beeda75ca1de	P01BA06
http://www.UMCG.nl/56308a2d798ae23d99dd09b49c3638f9	P01BA07
http://www.UMCG.nl/780d8a1539dd093d45bbd55905ad27d4	P01BB
http://nl.dbpedia.org/resource/Proguanil	P01BB01
http://www.UMCG.nl/9d1d08a0532ad446573c26ba6536fb23	P01BB01
http://www.UMCG.nl/aa433fa61ad8c04f04990713140cfe7b	P01BB01
http://www.UMCG.nl/dd4fa56126d4aaa7fc2ce1880a7b9b6b	P01BB01
http://www.UMCG.nl/fe4741aef050b9a155cc3d8063250f61	P01BB02
http://www.UMCG.nl/042b7c13217e37deb4ff5d500394caf2	P01BB51
http://www.UMCG.nl/084bb7e5ec566e3afea168aa8056649e	P01BB51
http://www.UMCG.nl/178b2c44ffdcb6b3e49c97a289c558fb	P01BB51
http://www.UMCG.nl/2506771124e4301c20c24fb78bb1f0f5	P01BB51
http://www.UMCG.nl/2e75ea48a5734ca77b9b40f768060bda	P01BB51
http://www.UMCG.nl/415d27a47a5e5b14e43fb5add2bf77ac	P01BB51
http://www.UMCG.nl/573f523865a38ef72ef9a366dc0f103d	P01BB51
http://www.UMCG.nl/86a250a2395f8167d775fdb84f344a55	P01BB51
http://www.UMCG.nl/aebf03cec9012df15ed37966f6853c20	P01BB51
http://www.UMCG.nl/b3e044cad5d8de87de35332db5695d63	P01BB51
http://www.UMCG.nl/f380515cef126ba33cb5f435cf95315f	P01BB51
http://www.UMCG.nl/f963b86c526e565d013817246297f57a	P01BB51
http://www.UMCG.nl/38304829a603d2b73375406fb0983f37	P01BC
http://www.UMCG.nl/4076c2e8b7c2412e21885f6e08627423	P01BC
http://www.UMCG.nl/424b62f0c2f02b76ec2975222577fa6d	P01BC
http://www.UMCG.nl/6f8a459fc993897dbb2b621c288b89aa	P01BC
http://www.UMCG.nl/77a5d6c795f43a9816809694f7e8e75e	P01BC
http://www.UMCG.nl/c3baa7159ef9d7a3c103df547f320c7b	P01BC
http://www.UMCG.nl/02d0bd42b7abe5624d91dbdd6f03efe7	P01BC01
http://www.UMCG.nl/08af0c2d80233cdc2b13dcf600726cce	P01BC01
http://www.UMCG.nl/3e5777c2e9db23585915f9c14163117e	P01BC01
http://www.UMCG.nl/44fbfde565a86614119d6836ad229c09	P01BC01
http://www.UMCG.nl/499bd400699fa5d34111785f00b6737a	P01BC01
http://www.UMCG.nl/4c065cda977496e63b29bbfb2e8d1853	P01BC01
http://www.UMCG.nl/5e472b7b9ba409369c8bed9b45a93425	P01BC01
http://www.UMCG.nl/8fdddb91393a1fc1f3e86e6529d63925	P01BC01
http://www.UMCG.nl/90e4805c39d4fd742e87b846548c0477	P01BC01
http://www.UMCG.nl/a7929cdacc9514678d2797c7286170fa	P01BC01
http://www.UMCG.nl/abe55440b7d2e37ff38db6893c9a3a0d	P01BC01
http://www.UMCG.nl/ac58c93bfa937de9c00d9ce1ce93a739	P01BC01
http://www.UMCG.nl/af61fa727746480d49f2d5bbf80b1cf7	P01BC01
http://www.UMCG.nl/af73575a5103ea7a96533b118afcc408	P01BC01
http://www.UMCG.nl/bc94553d6e1e7a0fd790e25d85259211	P01BC01
http://www.UMCG.nl/c1d6c67d1b82038581b2ae17a4fc4ce6	P01BC01
http://www.UMCG.nl/c7cb9e7c462e8e5887e79f8b8fe56603	P01BC01
http://www.UMCG.nl/ec6ee3d403730c266188ec4abeb7c8a8	P01BC01
http://www.UMCG.nl/f0e15bf886f72ea0b2f1bcf4733d2a56	P01BC01
http://www.UMCG.nl/1a4b05563a6864718e4b0b8062043a9c	P01BC02
http://www.UMCG.nl/5350ec3a489e5152693a2fb6ceafcbef	P01BC02
http://www.UMCG.nl/581f7ee23b14c31adef93b15c4a1cec3	P01BC02
http://www.UMCG.nl/6ddb89df998d27d00c2580d1d01239b7	P01BC02
http://www.UMCG.nl/6eedbb3923f044f1157cc6fc8bf8202c	P01BC02
http://www.UMCG.nl/9a5b34cccd7444983019c9f4808c84b4	P01BC02
http://www.UMCG.nl/e6ddd27524f8f8902acdb6ed5bf69946	P01BC02
http://www.UMCG.nl/e7e8d7caca155f7a050fc1ac3966da94	P01BD
http://nl.dbpedia.org/resource/Pyrimethamine	P01BD01
http://www.UMCG.nl/77634170222633354d45262d03273029	P01BD01
http://www.UMCG.nl/cd431c676234a70a1eb8f7ab96078a04	P01BD01
http://www.UMCG.nl/f09b821d3306a9561bd42823915959eb	P01BD01
http://www.UMCG.nl/532ce028f8260ae65931da04e18ffdb5	P01BD51
http://www.UMCG.nl/7f20c64b7b1d153ffa1d325808e0b6b4	P01BD51
http://www.UMCG.nl/d57fdf8f70cae648f5bdd9f8e6a70997	P01BD51
http://www.UMCG.nl/d70bef39eb786c600be598f427ad9f73	P01BD51
http://www.UMCG.nl/f03488c04ead4b2d7d2e9fcde48ba148	P01BE
http://nl.dbpedia.org/resource/Artemisinine	P01BE01
http://www.UMCG.nl/4b78a2e8945ffe32d25e51070b3bbc57	P01BE01
http://www.UMCG.nl/696d3b37770e3db384ac03a0c9ad33a7	P01BE02
http://www.UMCG.nl/37769fe2679c1a6079a60176aae5acd5	P01BE03
http://www.UMCG.nl/93186360ea94ed0fa32d75ea3359c2e1	P01BE03
http://www.UMCG.nl/b8d4316a9251c2b9fb4a4c6bf782b472	P01BE03
http://www.UMCG.nl/e3808b9785653fa349cd23efa0847a72	P01BE03
http://www.UMCG.nl/684526b1b99066e191e6a89b8ba26ce5	P01BE04
http://www.UMCG.nl/8b46cced3287322462698c6c1124048f	P01BE04
http://www.UMCG.nl/8f86679bea9b01b9b77a99b514cf6fe8	P01BE04
http://www.UMCG.nl/e46343c45cfa85bcadf066a6f1b0dff4	P01BE04
http://www.UMCG.nl/0e1deea6dd60d75594e987b3aacc5bf0	P01BE05
http://www.UMCG.nl/4da1041af0ed159e4c755f1be747ffff	P01BF
http://www.UMCG.nl/3e6cccba1a3d33423285b3333d69e56e	P01BF01
http://www.UMCG.nl/6cea0b9c5d922a48796e7b1bba2c47aa	P01BF01
http://www.UMCG.nl/708cc83c05b9c816181a467febb7a047	P01BF01
http://www.UMCG.nl/ca8f98e1e5f89a9a0f64e3cd98105463	P01BF01
http://www.UMCG.nl/92df573067027e73c2c739cb73700c86	P01BF02
http://www.UMCG.nl/cf6989544dc09f2ec8ec7fab880eac1a	P01BF03
http://www.UMCG.nl/d1340e22e9b1fafc1bbd9a70d0472908	P01BF04
http://www.UMCG.nl/5908d361fd5ea6267d242f3bbae1b944	P01BF05
http://www.UMCG.nl/6702fa3323101f6523606417a81f7e2f	P01BF05
http://www.UMCG.nl/8c3ef3e6e824d8069bb01f3f0e97740f	P01BF05
http://www.UMCG.nl/8ea3ba6b6ce9c0f3c7fd6a142e00f3db	P01BF05
http://www.UMCG.nl/8a168a875ee40f7ef4dcf4f60efc1cec	P01BF06
http://www.UMCG.nl/e11d876d6a4fea1d0a8b34de12d8b73d	P01BX
http://www.UMCG.nl/0e31fb20219b3f5bc54982f744df5c47	P01BX01
http://www.UMCG.nl/6d0cde8bfe57f32b879ccbc62d79d9c3	P01BX01
http://www.UMCG.nl/b5ba9105c07476e908a28fe15de7a33c	P01BX01
http://www.UMCG.nl/7cafff0a909819005b17ea82d245fb46	P01BX02
http://www.UMCG.nl/a6832799193ae8edab07ca5c2aaab964	P01C
http://www.UMCG.nl/193d85a7dbe18b30baf3135dbb67667a	P01CA
http://www.UMCG.nl/2a22af4360e355ec175fa1ac9f136888	P01CA02
http://www.UMCG.nl/d95116c1858d33b998e88ad9c1cfb310	P01CA03
http://www.UMCG.nl/c5157e260ff2840ea2060debea720729	P01CB
http://www.UMCG.nl/0a3fe409e552c4e8d009a369eb98940d	P01CB01
http://www.UMCG.nl/a42b05ed36b824788a65ea61bac00376	P01CB02
http://www.UMCG.nl/4bf347b46c7b7b1785f84ccb12db015c	P01CC
http://www.UMCG.nl/61ef806e76dab04b7cdc275617b4484b	P01CC01
http://www.UMCG.nl/f2939c7f913060616a57e46cc340aaba	P01CC02
http://www.UMCG.nl/4ae42ad757ee840cc763f6fb226e0497	P01CD
http://nl.dbpedia.org/resource/Melarsoprol	P01CD01
http://www.UMCG.nl/6a377d7fa9d4d02e6a7a4d36b658f025	P01CD01
http://www.UMCG.nl/50cf2e9116c89ed7d32190cef0b51b60	P01CD02
http://www.UMCG.nl/0ef628ff082d5bd571cddd64ef7e88ef	P01CX
http://www.UMCG.nl/1119c2ea2256f03fc8c4b82b774af502	P01CX01
http://www.UMCG.nl/57c9924f691734f91b0300ae0bfc79aa	P01CX01
http://www.UMCG.nl/78186b4faa20ad4f1937bd6a962d5750	P01CX01
http://www.UMCG.nl/c46f1fcc6dabec36d096b4afc7bfc083	P01CX01
http://www.UMCG.nl/dccb334e5f7ad4cf95bf847de5ef90e0	P01CX01
http://www.UMCG.nl/e23c6f1f4f25c39c178f80a19be1fd17	P01CX01
http://www.UMCG.nl/efe14a4b989e051d9533f5cf12b996ba	P01CX01
http://www.UMCG.nl/fc8fae5f1641bdac1ba15248792e3720	P01CX01
http://www.UMCG.nl/9ab5c1078e9ac9be81fe6b6380e6b84e	P01CX02
http://www.UMCG.nl/8a1409966b9e9ceb53fdd6d79e71c417	P01CX03
http://www.UMCG.nl/e7f0a1ec800a489a07d5481d5b12b4c1	P01CX03
http://www.UMCG.nl/8263223318570313f4be73e343ba8d34	P02
http://www.UMCG.nl/8ab6371a1725f0365e94f3f85dddcefd	P02B
http://www.UMCG.nl/738a2e39da002716c068ecca5e2c7f7b	P02BA
http://nl.dbpedia.org/resource/Praziquantel	P02BA01
http://www.UMCG.nl/47f51fbe9ee78b7689c7c80b758688d5	P02BA01
http://www.UMCG.nl/b8ce3d4209e7b1e519d592566f05ef61	P02BA01
http://www.UMCG.nl/c1e67c56c59873b0cb7238e70981664c	P02BA01
http://www.UMCG.nl/97171e72a3390d75ca1eb6e044a3f024	P02BA02
http://www.UMCG.nl/c23149febf4b9bc5a7bc6bd5e4d5b7bc	P02BB
http://www.UMCG.nl/5f2b6a201bfd868b99ed50d228234f39	P02BB01
http://www.UMCG.nl/c68a7951c99ced34e6ed55895a3afdf0	P02BX
http://www.UMCG.nl/b3868598f82c1e7996a1069ec9b607ad	P02BX01
http://www.UMCG.nl/a9d05f51b38d7c344b162c7541b4f210	P02BX02
http://www.UMCG.nl/be3d885c454e340b64e0b5fdb1474606	P02BX03
http://nl.dbpedia.org/resource/Triclabendazool	P02BX04
http://www.UMCG.nl/366e43d0be7606e6f094d9e7d2ecdb01	P02BX04
http://www.UMCG.nl/6560face181bec4e9219c5674a031ade	P02C
http://www.UMCG.nl/7104d4b6ff30bf4bd472f4c1ea377838	P02CA
http://www.UMCG.nl/00e72adc6666ca95927b0ea0aace7207	P02CA01
http://www.UMCG.nl/098ff6d3a83aa39391448a9c562e5638	P02CA01
http://www.UMCG.nl/170635139c88371cc74a53a77b85d0cc	P02CA01
http://www.UMCG.nl/196eda15c6481f974e176ccd8ba34eb2	P02CA01
http://www.UMCG.nl/1bd4aef2d446781d85ff2c7add86d8e0	P02CA01
http://www.UMCG.nl/1f982e6b32f508766541ff07b60a836e	P02CA01
http://www.UMCG.nl/2007e912b7b44a05e0094b65b10e0015	P02CA01
http://www.UMCG.nl/21abdce04f76b093afadebb2099e2e7f	P02CA01
http://www.UMCG.nl/3b444058aec22fee8def7517c8273b31	P02CA01
http://www.UMCG.nl/47bbf633407689fefaaa3f74f30e4fa8	P02CA01
http://www.UMCG.nl/47c440e6f82bba5ff243f88646060d11	P02CA01
http://www.UMCG.nl/4b48203125469638ee4bcd9351577453	P02CA01
http://www.UMCG.nl/523b72d446eca957b3839421f7621407	P02CA01
http://www.UMCG.nl/5b52752c0d80cdc32bf4c8ece7ec93e2	P02CA01
http://www.UMCG.nl/5d997ec4f72c9cfddd88937b5ab1f7ee	P02CA01
http://www.UMCG.nl/6cd9dd564db52cd53ccc825ee9c6702f	P02CA01
http://www.UMCG.nl/6ff8820c00c07291ebff02d4f8b0bb18	P02CA01
http://www.UMCG.nl/7130bec3174d575eb14de8f963e11907	P02CA01
http://www.UMCG.nl/74a4113b8a4f1be3d7bdcbfb0807b84c	P02CA01
http://www.UMCG.nl/7675ec0f5db885060ff183b810988148	P02CA01
http://www.UMCG.nl/8a9958c2dce38df0994e794d7dfb0d32	P02CA01
http://www.UMCG.nl/8ac475b4942dce4f3dd2b4cd95632dc5	P02CA01
http://www.UMCG.nl/90f0aeae685f93b60034605c2bcb4513	P02CA01
http://www.UMCG.nl/a99cecaafd9d6f6f7c08ace5388af8f1	P02CA01
http://www.UMCG.nl/b8e53279a290df4f911bbc1c8e4f94fd	P02CA01
http://www.UMCG.nl/c80525dba0118142cd8a6e5d1512e7d1	P02CA01
http://www.UMCG.nl/dbd187b0421e5c6f9ec21e187ae7a9ef	P02CA01
http://www.UMCG.nl/efd9fff02a96a642e010f2f4622a3fb4	P02CA01
http://www.UMCG.nl/f13fbd4010c912595d7f22eb03b5b304	P02CA01
http://www.UMCG.nl/f15d377eda5b8cabd5ee1fb71934e66e	P02CA01
http://www.UMCG.nl/ffc495e52b41746b43540633a3f4d7b2	P02CA01
http://www.UMCG.nl/6569eed4d501788663c5f929c7e88391	P02CA02
http://nl.dbpedia.org/resource/Albendazol	P02CA03
http://www.UMCG.nl/5941f96514bf20022df8efd5bc990d4a	P02CA03
http://www.UMCG.nl/6f48a99e1f4e5c893911b7f70c49763e	P02CA03
http://www.UMCG.nl/8253e0cac1af3f222b885e3ae7104517	P02CA03
http://www.UMCG.nl/85e35e3822ae50e391ddb38ef0a58a85	P02CA03
http://www.UMCG.nl/dff5c1850f601b36284f259692842734	P02CA04
http://www.UMCG.nl/7f70519eda6d04e2966bb5faeed35a85	P02CA05
http://www.UMCG.nl/99186a8aa7aa57ba366198c5336d47e9	P02CA06
http://www.UMCG.nl/6c636c69ee48f2143f95807e2e774dd8	P02CA51
http://www.UMCG.nl/64dbb1d39b64bacc3a8a1ccc9e9317da	P02CB
http://www.UMCG.nl/186848cd35b57ba3df57e89f4cc16ca0	P02CB01
http://nl.dbpedia.org/resource/Di-ethylcarbamazine	P02CB02
http://www.UMCG.nl/4c0a86bfc30ffef985d12f2401360da6	P02CB02
http://www.UMCG.nl/5db2875f88da8332ec52bf1c745b1d27	P02CB02
http://www.UMCG.nl/bea6d8e31a72333ea9bc453bb8c3a23a	P02CB02
http://www.UMCG.nl/1d54eadaecc6d77cc1ab2dc63a51ac7d	P02CC
http://www.UMCG.nl/e75b16dbfc7919fe19396a251340f900	P02CC01
http://www.UMCG.nl/2b52a44a1e77b64f0a5c5e11fb918133	P02CC02
http://www.UMCG.nl/5a01bca98c85c5e486bba8f13c3e5fe6	P02CE
http://www.UMCG.nl/18d3dd93ebfe954d8655fd3e28fef16f	P02CE01
http://www.UMCG.nl/4b17fb012f2dcc55ad18572217a14e48	P02CE01
http://www.UMCG.nl/5121472f70b92fb62f936dff889b0022	P02CE01
http://www.UMCG.nl/6477953405dceb6d51f3fbe98dd148c9	P02CE01
http://www.UMCG.nl/7e1acb6d26d505ad9b3b1ce574eb2aa3	P02CE01
http://www.UMCG.nl/b8e46a1d28f19895a81d0ebb4d751aab	P02CE01
http://www.UMCG.nl/d197001753f8d08522987c5e569e57d6	P02CE01
http://www.UMCG.nl/daf23b58834b58040fbde287b91ed562	P02CE01
http://www.UMCG.nl/def2a70d5d1768b996a908284b4400f8	P02CE01
http://www.UMCG.nl/eb2a39777eed5322b9f994bdc3557fb6	P02CE01
http://www.UMCG.nl/f028d4f9f175d3201f9970e5b33df7d9	P02CF
http://nl.dbpedia.org/resource/Ivermectine	P02CF01
http://www.UMCG.nl/28462595b49d0e7c521fe8daeabdb195	P02CF01
http://www.UMCG.nl/4fb47818c05af6cb4b393c0e9c0fab5b	P02CF01
http://www.UMCG.nl/51d208b0a0189c11427859e0378a46c0	P02CF01
http://www.UMCG.nl/5e7805fb7ac2c9231fae58eb2c448125	P02CF01
http://www.UMCG.nl/dbd847c846829ac38b953061ebef1a7e	P02CX
http://www.UMCG.nl/063a50ff10732f2be802621f10cd2fd9	P02CX01
http://www.UMCG.nl/26b991ac02c6c950c9f4ad8fb1ddde4e	P02CX02
http://www.UMCG.nl/1c18b496eb3f2c045c0cc355fc95a721	P02CX03
http://www.UMCG.nl/8d46280502a54f326947249ef3cabac1	P02D
http://www.UMCG.nl/ce090c4305fa9ee6026103c4413a527f	P02DA
http://www.UMCG.nl/1648493f33fdacc14cf0951428b340dc	P02DA01
http://www.UMCG.nl/1c17c667f5a030b61d5f7ec863117df1	P02DA01
http://www.UMCG.nl/21ddca011976f9cfdf9bf9d604ce00f4	P02DA01
http://www.UMCG.nl/ab3e60621ca4db21067cd2a5fbf5e207	P02DA01
http://www.UMCG.nl/348a17363366af8114d0566b37b7f4fe	P02DX
http://www.UMCG.nl/e206e968438ece800358418e7e66124e	P02DX01
http://www.UMCG.nl/592268b8353bbd3d69d4f71a9e0866f8	P02DX02
http://www.UMCG.nl/b683517abb3af7d6a11a8b2821946121	P03
http://www.UMCG.nl/69a390463b2cfddb925e80b7c0f8cc8e	P03A
http://www.UMCG.nl/ba6b61193247aabf2f0b2e4462ef29a2	P03AA
http://www.UMCG.nl/1c315b59564de7ec9a01c5523521f28b	P03AA01
http://www.UMCG.nl/6c2229a33a113a528d4a2d7c8b291e42	P03AA02
http://www.UMCG.nl/39c96f2f2b04e49284ee6002670c6be5	P03AA03
http://www.UMCG.nl/859f56405bbfbcb9ea39ebb0b25f9bb2	P03AA04
http://www.UMCG.nl/75ead9540fb49a6df58210ec9bfcaa53	P03AA05
http://www.UMCG.nl/541293a20318201c21ab174e2a050359	P03AA54
http://www.UMCG.nl/8294082ff2029db477dc6e1324bfe5fa	P03AB
http://www.UMCG.nl/e76cf38278c17dcddd3c3a1d3d2cd6a6	P03AB01
http://www.UMCG.nl/20a3ea30a2dc5ce7690ecdfce5e1c9ba	P03AB02
http://www.UMCG.nl/2964f6247171339c5f06ba8f95448b29	P03AB02
http://www.UMCG.nl/3846d7cc85a8e7c5eb480df25fb69f98	P03AB02
http://www.UMCG.nl/39be5ce84fe961105f6e6ec1e29331b6	P03AB02
http://www.UMCG.nl/4526dc815121cb244c7c1723b217bcdf	P03AB02
http://www.UMCG.nl/70e8a46a4f3c5fb869577882df19a5df	P03AB02
http://www.UMCG.nl/a58fa1cfa63173e7038a9f974dcc1eea	P03AB02
http://www.UMCG.nl/a99892db1132c9e773600521f0016e6c	P03AB02
http://www.UMCG.nl/be849dd6f684def07be5ea7b4cb88210	P03AB02
http://www.UMCG.nl/df9d2dd356092acfdb9c78e5d96fc8a5	P03AB02
http://www.UMCG.nl/88712e4df4e972cad6dda5628b38ab6b	P03AB51
http://www.UMCG.nl/07330c8ba3142ad33d4a979dabff153e	P03AC
http://www.UMCG.nl/dc6f20cb9db6f34514add26133d8aa0f	P03AC01
http://www.UMCG.nl/59c36f3b92ad4eadc41873ccb32ab379	P03AC02
http://www.UMCG.nl/00e21c59177565e4144a8fdbe52cb3a9	P03AC03
http://www.UMCG.nl/388504318f70bf0b142cfab831a02742	P03AC04
http://www.UMCG.nl/7a580d0b70ca636b8bb447b5d411c5f6	P03AC04
http://www.UMCG.nl/9b80db49ab42e3f9fd37143f5c508203	P03AC04
http://www.UMCG.nl/9ff82e44e2599acf3501ad7c85d48925	P03AC04
http://www.UMCG.nl/cdc631a7f2ce272a5ea121f3e4278d2f	P03AC04
http://www.UMCG.nl/2029a9bbec7b6e9675814df6ad4c041d	P03AC51
http://www.UMCG.nl/35b7f5c95bb267fe0db73edaa0046c8d	P03AC51
http://www.UMCG.nl/9ef97ff6ce287b5680ebc2bd5c900733	P03AC51
http://www.UMCG.nl/b2832737bffaec81979245b46e762116	P03AC51
http://www.UMCG.nl/df6d9ec7b711bc3ed4930a4978d9d2a5	P03AC51
http://www.UMCG.nl/479e84770c878f55a0eece7b4cae4cad	P03AC52
http://www.UMCG.nl/591ac7453092eb0bf1772777eb66b402	P03AC52
http://www.UMCG.nl/697e6853e197c157b5f5da82e310cc27	P03AC52
http://www.UMCG.nl/ebbe4def07352e92f4816fb17f04cfda	P03AC52
http://www.UMCG.nl/f86984aeb52898147e1124bf7381e902	P03AC53
http://www.UMCG.nl/03a99fd1515009d63c0d6af90d170b4e	P03AC54
http://www.UMCG.nl/4fb47818c05af6cb4b393c0e9c0fab5b	P03AX
http://www.UMCG.nl/f55c883206e5364772403d0fc1d0128e	P03AX
http://www.UMCG.nl/0c1db966d41f10d2f0d1544afda00e17	P03AX01
http://www.UMCG.nl/575878a1205388061dca428e296c911d	P03AX01
http://www.UMCG.nl/633412f6aa4f509b857a81ebedafcdf6	P03AX01
http://www.UMCG.nl/7935e43cadeae8e068d2da7d296f74d5	P03AX01
http://www.UMCG.nl/a58041724b8537f98feb41b6a0a4fc3f	P03AX01
http://www.UMCG.nl/dcd30ee0d72f85cc79658c1e185fcf4d	P03AX01
http://www.UMCG.nl/e2d1cb19f2438113d7c21d53cb79576a	P03AX01
http://www.UMCG.nl/f31133f728b548a62efed81d8556e7d0	P03AX01
http://www.UMCG.nl/70fc2786ec4d7dea2b7b8f4ff0c41557	P03AX02
http://www.UMCG.nl/2244a9330a60308e528e880522adb0fa	P03AX03
http://www.UMCG.nl/46eb043f3e12744aac871bbb2595caa6	P03AX03
http://www.UMCG.nl/54f53469ef06ee4fa32e53a671e4bbfb	P03AX03
http://www.UMCG.nl/605f2796feb5699cd69bb37e28c07984	P03AX03
http://www.UMCG.nl/721a111c73a6c5e4a87987d0158edce2	P03AX03
http://www.UMCG.nl/a8728872b45e336ec6a5e59d0748afcd	P03AX03
http://www.UMCG.nl/a100f5b3650b538ed19e0cce1054b2cc	P03AX04
http://www.UMCG.nl/476edeb780ffa2545bd038cfb9dc28f7	P03AX05
http://www.UMCG.nl/760cf1a839a51e4743b370ebbd6184a3	P03AX05
http://www.UMCG.nl/c144ae0a3869656f01c85500a6e66920	P03AX05
http://www.UMCG.nl/e43bd4bcb63f8b80806e398fb9312849	P03AX05
http://www.UMCG.nl/e397313b4eda2feecdf05a2beb8d75ba	P03AX06
http://www.UMCG.nl/11143da78067173ea5fce44ec6a1cdee	P03B
http://www.UMCG.nl/9c4d3ffe5406a3a2e73b27cc7055e12a	P03BA
http://www.UMCG.nl/74c8bb13376e31a14b5340aaa751ca1f	P03BA01
http://www.UMCG.nl/2f8c04ba48966ad49240a3fb585956a1	P03BA02
http://www.UMCG.nl/f6159a546bf4277012ba0547fd240452	P03BA03
http://www.UMCG.nl/ffa8e8b9258c9846a7947763170bb387	P03BA04
http://www.UMCG.nl/c68ae35e738fb1d5e229843ca9ede5df	P03BX
http://www.UMCG.nl/92bb1c49e442a377cbc895bfa61f23c3	P03BX01
http://www.UMCG.nl/ec07b411af88bee03472e30ef5c1b329	P03BX01
http://www.UMCG.nl/febed2cbc28157374d6933b95fff1fb8	P03BX01
http://www.UMCG.nl/9df98e8792f912ee7a7492b03ecce7c8	P03BX02
http://www.UMCG.nl/f6ca7e7729d690dfaa4b84b8351f4dac	P03BX03
http://www.UMCG.nl/a9498f439b70698803d86a65fa97940e	P03BX04
http://www.UMCG.nl/923ca0fc5c7e0db006fe619f6abc6574	P03BX05
http://www.UMCG.nl/55a904124b1b88959a8ed0e16dd43ba2	P03BX06
http://www.UMCG.nl/100aa78128d36a0283e7f132a5f34d25	R
http://www.UMCG.nl/4baa7c2fe89cde031ab0a7dcfa5945fc	R01
http://www.UMCG.nl/1c47b7b149b9b5701aa6b80daa223558	R01A
http://www.UMCG.nl/f226ecc0bbc596302e88b5a95e5be4ef	R01AA
http://www.UMCG.nl/b899cb2c502e459292e285f51717fe3a	R01AA02
http://nl.dbpedia.org/resource/Efedrine	R01AA03
http://www.UMCG.nl/02594f265fa1283bed9fae0957c0abc8	R01AA03
http://www.UMCG.nl/113d02cd44f4d47327b511cb1e7e9c7e	R01AA03
http://www.UMCG.nl/2730e9647bc3591ee26001037747280c	R01AA03
http://www.UMCG.nl/49202012eaa88fbe557816ca4eeac7f9	R01AA03
http://www.UMCG.nl/9e981ebcebe3d6de1a67e75e00a28f6c	R01AA03
http://www.UMCG.nl/a3971eec841d41fcd5349f4cb4d63be9	R01AA03
http://www.UMCG.nl/bacbd19b9c85ee8cfdffce9d3524382d	R01AA03
http://www.UMCG.nl/d12262b925c2dd5a3490d86dc960999b	R01AA03
http://www.UMCG.nl/a84e26a7265e7b8c771b198d639d27c8	R01AA04
http://www.UMCG.nl/b8dcd2ef39241134116db59c7d03adc9	R01AA04
http://www.UMCG.nl/f48bb0c425d2111e01e07581df3e75ca	R01AA04
http://nl.dbpedia.org/resource/Oxymetazoline	R01AA05
http://www.UMCG.nl/040a7bcee126d2b093e2bcd3f5477eb5	R01AA05
http://www.UMCG.nl/0f7fff69a4d3cc71e5cc814618ab8ba0	R01AA05
http://www.UMCG.nl/23c6b8f9ab77cd116e2511e918691d9f	R01AA05
http://www.UMCG.nl/2af72076fecaea694ed672c3a6e56d2e	R01AA05
http://www.UMCG.nl/32cc4ebfc3048e47d3695b756126154e	R01AA05
